UserID,ProductID,ProductName,Brand,Category,Price,Rating,Color,Size
31,790,Shoes,Adidas,Men's Fashion,34,1.09856738,Red,S
73,791,Jeans,Gucci,Women's Fashion,58,3.648417121,Green,L
88,792,Sweater,Adidas,Kids' Fashion,88,4.645175947,Yellow,XL
28,793,T-shirt,Zara,Kids' Fashion,82,1.320470072,Black,XL
9,794,Jeans,H&M,Women's Fashion,68,4.293960351,Black,M
2,795,Jeans,Gucci,Kids' Fashion,30,1.481966572,Black,S
3,796,Jeans,H&M,Women's Fashion,86,1.85639746,Black,M
68,797,Sweater,H&M,Kids' Fashion,62,1.117533504,Red,XL
28,798,Jeans,H&M,Kids' Fashion,75,1.796726721,Blue,M
48,799,Shoes,Adidas,Men's Fashion,20,2.327887123,Yellow,XL
61,800,T-shirt,H&M,Men's Fashion,38,4.782806322,Red,S
33,801,Jeans,Zara,Men's Fashion,39,3.513026866,Black,XL
66,802,Shoes,Gucci,Men's Fashion,26,2.642952863,Green,XL
56,803,Sweater,Nike,Men's Fashion,13,1.615425214,Blue,XL
66,804,T-shirt,Zara,Kids' Fashion,91,2.630726641,Black,M
53,805,Dress,H&M,Men's Fashion,84,3.389745863,Blue,XL
100,806,Jeans,Zara,Women's Fashion,11,3.778630527,Green,L
74,807,Jeans,Zara,Men's Fashion,31,2.003227449,Blue,S
20,808,T-shirt,Adidas,Women's Fashion,26,4.324805159,Yellow,L
5,809,Jeans,Adidas,Men's Fashion,22,3.142595278,White,XL
31,810,Jeans,Zara,Kids' Fashion,39,1.066913371,Black,M
9,811,Jeans,Gucci,Kids' Fashion,63,1.843096781,White,M
9,812,Dress,Nike,Women's Fashion,23,1.176733499,Blue,M
42,813,Sweater,Zara,Men's Fashion,97,3.05083263,Blue,M
62,814,Sweater,Zara,Women's Fashion,48,2.795980171,Yellow,XL
78,815,Sweater,Zara,Women's Fashion,16,3.127369464,Black,S
24,816,Jeans,Nike,Kids' Fashion,86,1.090838624,Blue,XL
51,817,T-shirt,Adidas,Kids' Fashion,15,1.160500672,Black,XL
42,818,Dress,Nike,Women's Fashion,36,4.022938202,Blue,L
45,819,T-shirt,Zara,Men's Fashion,41,3.443916707,White,XL
91,820,T-shirt,Nike,Women's Fashion,49,3.15966154,White,L
65,821,Dress,H&M,Women's Fashion,30,3.637743931,Blue,XL
75,822,T-shirt,Gucci,Kids' Fashion,48,4.743995466,Green,XL
65,823,T-shirt,H&M,Kids' Fashion,77,2.88300725,White,L
3,824,Shoes,Zara,Women's Fashion,17,1.080282827,White,L
32,825,T-shirt,Zara,Men's Fashion,12,1.851395713,White,M
35,826,Shoes,Adidas,Women's Fashion,92,4.775265823,Red,S
13,827,Shoes,Nike,Women's Fashion,92,1.780308671,Red,XL
94,828,Sweater,H&M,Women's Fashion,29,4.401707974,Green,S
18,829,Dress,Adidas,Men's Fashion,19,4.257084648,Black,XL
94,830,Jeans,Gucci,Kids' Fashion,54,3.729791859,Green,S
19,831,Jeans,Gucci,Kids' Fashion,37,2.548301229,Black,S
96,832,Jeans,Nike,Women's Fashion,87,2.357340748,Blue,L
70,833,Sweater,H&M,Kids' Fashion,82,1.100055884,Yellow,L
99,834,Shoes,H&M,Women's Fashion,98,3.776324762,Yellow,S
15,835,T-shirt,Nike,Kids' Fashion,84,2.891092635,Yellow,XL
93,836,Jeans,Gucci,Women's Fashion,21,4.24899806,White,L
59,837,Shoes,Nike,Kids' Fashion,50,2.406013134,Black,M
33,838,Jeans,Zara,Men's Fashion,60,2.677289107,Blue,S
26,839,Dress,Nike,Kids' Fashion,68,2.655170363,Blue,S
73,840,Shoes,Zara,Kids' Fashion,84,3.154720588,Red,S
56,841,Dress,Zara,Men's Fashion,37,3.005164208,Blue,M
59,842,Jeans,Adidas,Men's Fashion,44,3.062273281,White,XL
52,843,Shoes,Nike,Kids' Fashion,91,2.723012964,Red,M
1,844,Sweater,Zara,Kids' Fashion,11,2.885109374,Blue,M
66,845,Sweater,Gucci,Men's Fashion,92,2.102424601,Green,M
82,846,T-shirt,Nike,Kids' Fashion,26,4.304919134,Yellow,M
88,847,T-shirt,Gucci,Women's Fashion,10,1.37498193,Green,S
78,848,Shoes,Nike,Kids' Fashion,31,3.763596385,White,L
14,849,Dress,Nike,Kids' Fashion,60,3.642990691,Green,S
2,850,T-shirt,Nike,Kids' Fashion,73,1.270582725,Yellow,L
24,851,Jeans,Nike,Men's Fashion,46,2.685204468,Yellow,XL
38,852,Jeans,H&M,Kids' Fashion,83,3.011248497,Red,XL
5,853,Dress,H&M,Kids' Fashion,20,3.009772948,Green,L
72,854,T-shirt,Adidas,Kids' Fashion,83,3.709391012,Green,M
96,855,Jeans,H&M,Kids' Fashion,88,1.902236722,Red,L
55,856,Jeans,Gucci,Women's Fashion,93,1.801034634,Green,XL
37,857,Dress,H&M,Men's Fashion,93,4.350896543,Blue,M
64,858,T-shirt,Zara,Kids' Fashion,96,4.451841229,Yellow,M
48,859,T-shirt,Adidas,Women's Fashion,44,1.400216676,Red,L
75,860,Dress,Nike,Kids' Fashion,43,4.027847422,Blue,S
60,861,Shoes,Gucci,Men's Fashion,98,4.660135925,White,XL
61,862,Sweater,Adidas,Kids' Fashion,14,1.578920563,Blue,S
49,863,Shoes,Gucci,Men's Fashion,99,1.433025224,Red,S
22,864,Sweater,Nike,Men's Fashion,48,3.940945968,Yellow,L
54,865,Jeans,Gucci,Women's Fashion,80,1.672864993,Yellow,M
89,866,Shoes,H&M,Men's Fashion,66,4.550095006,White,S
3,867,Jeans,Nike,Men's Fashion,90,4.23510887,Black,S
84,868,Sweater,Gucci,Kids' Fashion,72,3.929471959,Red,L
98,869,Jeans,Zara,Men's Fashion,100,1.839078605,Black,XL
100,870,Jeans,Nike,Kids' Fashion,26,2.708009138,Yellow,S
56,871,Shoes,H&M,Men's Fashion,66,2.622370915,White,XL
94,872,Jeans,H&M,Women's Fashion,96,4.646393154,Black,M
16,873,T-shirt,Gucci,Kids' Fashion,27,3.33871116,Red,L
54,874,Dress,Gucci,Kids' Fashion,45,4.163516573,Yellow,XL
74,875,Jeans,Adidas,Kids' Fashion,52,3.275055379,Black,L
26,876,Dress,Nike,Kids' Fashion,82,1.298168634,Green,M
92,877,Sweater,Zara,Women's Fashion,29,4.500430873,Red,L
34,878,Sweater,Nike,Women's Fashion,59,4.02396113,Yellow,XL
1,879,T-shirt,Nike,Kids' Fashion,67,4.301461671,Red,S
18,880,Sweater,Zara,Kids' Fashion,48,1.937806814,White,L
25,881,Shoes,H&M,Men's Fashion,20,2.763920221,Red,XL
35,882,Sweater,Gucci,Women's Fashion,57,2.414504767,Yellow,XL
73,883,Shoes,Nike,Kids' Fashion,49,1.933797663,Yellow,L
94,884,Dress,Zara,Men's Fashion,51,2.894494254,Green,L
90,885,T-shirt,Zara,Kids' Fashion,94,3.031971532,White,XL
38,886,Dress,Gucci,Men's Fashion,27,3.416143046,Blue,M
79,887,Sweater,Adidas,Men's Fashion,88,3.645241825,Blue,XL
39,888,Sweater,Gucci,Kids' Fashion,73,4.95344589,Blue,S
60,889,Shoes,Adidas,Kids' Fashion,25,4.59601947,Yellow,XL
67,890,T-shirt,H&M,Men's Fashion,42,1.041106324,Black,M
32,891,Dress,H&M,Women's Fashion,84,1.444006996,White,XL
63,892,T-shirt,Adidas,Women's Fashion,62,3.942359066,Blue,M
98,893,Shoes,H&M,Kids' Fashion,76,2.072747672,Red,S
22,894,Shoes,Adidas,Men's Fashion,37,1.411357396,Black,S
89,895,Jeans,Gucci,Women's Fashion,88,2.104328277,Yellow,L
41,896,Jeans,Gucci,Men's Fashion,80,4.369727157,Black,S
84,897,Jeans,H&M,Women's Fashion,22,3.816709538,White,S
98,898,Dress,Nike,Women's Fashion,44,4.210620205,Green,M
83,899,Shoes,Gucci,Men's Fashion,85,2.401789778,Red,XL
94,900,T-shirt,Nike,Men's Fashion,91,1.608144765,Blue,XL
44,901,Jeans,Zara,Men's Fashion,41,4.640523706,Red,XL
91,902,Shoes,Gucci,Women's Fashion,40,3.187460265,Black,XL
27,903,Sweater,Nike,Women's Fashion,99,2.190807735,Yellow,M
80,904,Sweater,Zara,Women's Fashion,27,1.766195134,Yellow,M
87,905,Jeans,Nike,Women's Fashion,83,1.050332468,Red,XL
5,906,Shoes,Nike,Kids' Fashion,23,2.547022476,Yellow,M
38,907,T-shirt,Adidas,Men's Fashion,27,1.573352781,Yellow,L
32,908,Shoes,Zara,Kids' Fashion,36,3.194487396,White,M
80,909,Jeans,Nike,Women's Fashion,32,3.325650558,Green,XL
45,910,Sweater,Adidas,Kids' Fashion,34,1.202652212,Green,S
63,911,Jeans,Nike,Kids' Fashion,89,2.09992246,White,S
40,912,Dress,Adidas,Men's Fashion,22,3.287389527,Blue,L
25,913,Shoes,Gucci,Kids' Fashion,56,3.96900792,Black,S
11,914,T-shirt,H&M,Kids' Fashion,46,4.057433316,Red,L
14,915,Shoes,Adidas,Kids' Fashion,35,2.930754718,White,M
89,916,Sweater,Nike,Men's Fashion,91,3.456679608,Black,M
8,917,Jeans,Zara,Men's Fashion,23,2.835769687,Red,M
76,918,Shoes,H&M,Kids' Fashion,73,3.803150908,Red,XL
83,919,Shoes,Adidas,Women's Fashion,96,3.356797624,Red,S
21,920,T-shirt,Gucci,Women's Fashion,95,3.804940641,Red,M
13,921,Jeans,Gucci,Men's Fashion,24,2.916489594,Green,S
81,922,Jeans,Gucci,Men's Fashion,45,4.575139767,Green,L
13,923,Sweater,Zara,Men's Fashion,79,2.829893583,White,L
92,924,Sweater,Nike,Men's Fashion,80,3.703265445,Black,M
40,925,Sweater,H&M,Women's Fashion,69,3.283881049,Blue,S
37,926,Dress,Zara,Women's Fashion,73,2.190376484,Blue,L
29,927,T-shirt,Adidas,Men's Fashion,71,4.946757548,White,XL
37,928,Sweater,Adidas,Kids' Fashion,10,4.585559724,Black,L
64,929,Shoes,Gucci,Kids' Fashion,33,3.989968345,Blue,S
49,930,T-shirt,Adidas,Women's Fashion,31,3.012986786,White,M
19,931,Dress,Zara,Kids' Fashion,73,3.85576932,Blue,XL
64,932,Jeans,H&M,Kids' Fashion,68,2.563700693,Yellow,L
16,933,Sweater,Adidas,Kids' Fashion,76,3.391888262,Blue,L
98,934,T-shirt,Nike,Women's Fashion,82,2.636831887,Green,XL
77,935,Sweater,Adidas,Men's Fashion,60,1.883630519,Black,S
72,936,Sweater,Gucci,Men's Fashion,33,1.881446925,White,M
80,937,T-shirt,Gucci,Men's Fashion,38,1.123239786,Red,S
30,938,T-shirt,Gucci,Kids' Fashion,100,3.217890048,Blue,S
81,939,Jeans,H&M,Men's Fashion,93,4.945684191,White,M
63,940,T-shirt,Gucci,Kids' Fashion,77,3.721576137,White,XL
24,941,Jeans,Zara,Men's Fashion,70,1.659599166,White,XL
60,942,Shoes,Adidas,Men's Fashion,49,1.968877422,Green,L
37,943,Jeans,Gucci,Kids' Fashion,71,4.056119883,Blue,L
65,944,Sweater,H&M,Kids' Fashion,49,3.077371474,Black,S
72,945,Jeans,Gucci,Kids' Fashion,58,2.013072552,Red,L
78,946,Sweater,H&M,Women's Fashion,15,1.668270797,Red,S
1,947,T-shirt,Zara,Kids' Fashion,48,3.155635638,White,S
37,948,Sweater,Gucci,Women's Fashion,83,3.551765705,Yellow,XL
4,949,T-shirt,Zara,Kids' Fashion,96,4.472837069,Green,M
4,950,T-shirt,Zara,Men's Fashion,86,1.706311201,Green,L
61,951,Sweater,Nike,Kids' Fashion,62,2.948747206,Black,L
17,952,Dress,Zara,Women's Fashion,60,2.554289247,Black,L
88,953,Jeans,Nike,Kids' Fashion,19,1.541984698,Blue,L
61,954,T-shirt,Gucci,Women's Fashion,74,2.802296653,Green,L
81,955,Jeans,Nike,Kids' Fashion,64,1.797722997,White,XL
39,956,Sweater,H&M,Men's Fashion,88,3.912168792,Black,M
2,957,Jeans,Nike,Men's Fashion,57,4.928868618,White,L
46,958,Shoes,Adidas,Men's Fashion,16,2.204637506,Green,M
100,959,Sweater,H&M,Kids' Fashion,45,2.565573143,Yellow,XL
94,960,Jeans,Gucci,Men's Fashion,50,4.139661022,Red,M
62,961,Jeans,Nike,Women's Fashion,40,1.730071279,White,L
4,962,Shoes,Adidas,Women's Fashion,97,2.608358765,Green,L
85,963,Shoes,H&M,Men's Fashion,21,4.284576209,Black,XL
1,964,Dress,Nike,Women's Fashion,31,4.541801543,White,S
21,965,Sweater,Nike,Men's Fashion,55,3.504891539,Yellow,S
6,966,Jeans,Gucci,Kids' Fashion,66,4.865912995,Black,S
92,967,Shoes,Gucci,Kids' Fashion,85,4.003376677,Blue,M
84,968,Sweater,Gucci,Kids' Fashion,46,1.339532012,Black,S
12,969,T-shirt,Gucci,Kids' Fashion,26,2.308312119,Red,L
78,970,Sweater,H&M,Kids' Fashion,19,4.97683245,White,L
82,971,Shoes,H&M,Men's Fashion,45,3.375717766,Green,XL
84,972,Jeans,Gucci,Men's Fashion,14,4.783297803,White,XL
4,973,Jeans,H&M,Kids' Fashion,20,3.740671233,Red,L
56,974,Shoes,Gucci,Kids' Fashion,72,3.100457611,Black,XL
46,975,Dress,Zara,Men's Fashion,19,3.101054267,Black,L
82,976,Dress,Nike,Kids' Fashion,42,1.53547692,White,M
4,977,T-shirt,Nike,Men's Fashion,91,4.040697716,Red,XL
23,978,T-shirt,Zara,Men's Fashion,98,4.176305464,Black,M
77,979,T-shirt,Nike,Men's Fashion,96,1.893288846,Blue,S
28,980,T-shirt,H&M,Kids' Fashion,50,4.812332539,Blue,XL
35,981,Shoes,Nike,Women's Fashion,97,3.444967623,White,XL
50,982,Jeans,Nike,Kids' Fashion,11,4.038688935,Green,S
94,983,Dress,Zara,Men's Fashion,50,4.457362282,Red,XL
70,984,Dress,Gucci,Men's Fashion,64,2.906020182,Green,XL
57,985,T-shirt,H&M,Women's Fashion,36,2.512345782,Green,S
1,986,Shoes,Gucci,Men's Fashion,11,4.614652816,Blue,M
77,987,Shoes,H&M,Women's Fashion,42,3.249077163,Red,M
80,988,T-shirt,H&M,Men's Fashion,56,2.573964548,Blue,XL
67,989,T-shirt,Adidas,Men's Fashion,78,4.715256874,Black,S
51,990,T-shirt,Gucci,Men's Fashion,16,3.39256674,Yellow,S
60,991,Shoes,Nike,Kids' Fashion,25,4.972677491,Red,L
42,992,T-shirt,Gucci,Women's Fashion,91,4.922173019,Black,M
89,993,Shoes,H&M,Women's Fashion,33,4.000541836,Yellow,S
59,994,Sweater,H&M,Men's Fashion,89,4.44083287,Green,L
34,995,Sweater,Adidas,Kids' Fashion,58,4.395111619,Red,S
20,996,Shoes,Zara,Women's Fashion,55,1.620080592,Black,M
42,997,Sweater,Nike,Kids' Fashion,13,1.544463934,Green,L
9,998,Sweater,Zara,Men's Fashion,47,3.961913076,White,L
8,999,T-shirt,Zara,Women's Fashion,68,3.089721518,Blue,S
91,1000,Shoes,Adidas,Women's Fashion,79,3.093552988,White,L
